person_id,crash_id,gender,age,road_user,age_group
5327,20191136,Female,46,Motorcycle rider,40_to_64
5328,20193176,Male,38,Motorcycle rider,26_to_39
5329,20193042,Male,48,Driver,40_to_64
5330,20191260,Female,68,Driver,65_to_74
5331,20192047,Male,25,Driver,17_to_25
5332,20192047,Female,61,Driver,40_to_64
5333,20191028,Male,55,Motorcycle rider,40_to_64
5334,20192227,Male,67,Motorcycle rider,65_to_74
5335,20193151,Male,36,Driver,26_to_39
5336,20192174,Male,42,Motorcycle rider,40_to_64
5337,20193159,Female,16,Passenger,0_to_16
5338,20193159,Male,19,Driver,17_to_25
5339,20194013,Male,31,Motorcycle rider,26_to_39
5340,20192238,Male,27,Pedestrian,26_to_39
5341,20193096,Male,18,Driver,17_to_25
5342,20192162,Female,29,Driver,26_to_39
5343,20191281,Male,40,Driver,40_to_64
5344,20197024,Male,24,Driver,17_to_25
5345,20191199,Male,42,Driver,40_to_64
5346,20193130,Male,29,Driver,26_to_39
5347,20192155,Male,36,Pedestrian,26_to_39
5348,20195027,Male,17,Driver,17_to_25
5349,20194011,Female,80,Driver,75_or_older
5350,20193187,Male,25,Driver,17_to_25
5351,20195038,Male,47,Driver,40_to_64
5352,20191257,Male,21,Pedestrian,17_to_25
5353,20192237,Female,68,Passenger,65_to_74
5354,20192237,Male,69,Driver,65_to_74
5355,20193117,Male,86,Pedestrian,75_or_older
5356,20195009,Male,49,Driver,40_to_64
5357,20192077,Female,64,Pedestrian,40_to_64
5358,20191195,Male,28,Motorcycle rider,26_to_39
5359,20191193,Male,36,Driver,26_to_39
5360,20191273,Female,65,Pedal cyclist,65_to_74
5361,20193146,Male,69,Driver,65_to_74
5362,20191183,Female,26,Driver,26_to_39
5363,20193097,Male,32,Passenger,26_to_39
5364,20193097,Male,36,Driver,26_to_39
5365,20192213,Male,64,Motorcycle rider,40_to_64
5366,20191175,Male,55,Motorcycle rider,40_to_64
5367,20191113,Male,69,Motorcycle rider,65_to_74
5368,20193161,Male,35,Motorcycle rider,26_to_39
5369,20195061,Female,28,Passenger,26_to_39
5370,20195139,Male,42,Driver,40_to_64
5371,20195139,Male,35,Passenger,26_to_39
5372,20192157,Male,35,Driver,26_to_39
5373,20193194,Male,5,Pedal cyclist,0_to_16
5374,20192060,Male,47,Motorcycle rider,40_to_64
5375,20191039,Female,81,Pedestrian,75_or_older
5376,20193119,Male,45,Driver,40_to_64
5377,20192048,Male,25,Passenger,17_to_25
5378,20192205,Female,20,Driver,17_to_25
5379,20191285,Male,21,Motorcycle rider,17_to_25
5380,20193113,Male,51,Motorcycle rider,40_to_64
5381,20191202,Male,51,Driver,40_to_64
5382,20195060,Male,72,Motorcycle rider,65_to_74
5383,20192228,Female,22,Passenger,17_to_25
5384,20191312,Male,28,Driver,26_to_39
5385,20193032,Male,20,Pedestrian,17_to_25
5386,20191191,Male,41,Driver,40_to_64
5387,20191043,Female,45,Driver,40_to_64
5388,20191176,Male,12,Pedestrian,0_to_16
5389,20197013,Male,19,Motorcycle rider,17_to_25
5390,20191112,Female,51,Driver,40_to_64
5391,20191277,Male,57,Motorcycle rider,40_to_64
5392,20193040,Male,19,Driver,17_to_25
5393,20195023,Female,69,Driver,65_to_74
5394,20192197,Male,23,Driver,17_to_25
5395,20192028,Male,39,Passenger,26_to_39
5396,20192028,Female,23,Passenger,17_to_25
5397,20191150,Male,72,Passenger,65_to_74
5398,20191240,Male,52,Pedestrian,40_to_64
5399,20191162,Female,25,Passenger,17_to_25
5400,20193089,Male,34,Driver,26_to_39
5401,20195052,Female,85,Driver,75_or_older
5402,20191212,Male,65,Motorcycle rider,65_to_74
5403,20193124,Male,31,Motorcycle rider,26_to_39
5404,20191222,Male,39,Motorcycle rider,26_to_39
5405,20191282,Male,43,Driver,40_to_64
5406,20191099,Female,34,Driver,26_to_39
5407,20193056,Male,38,Pedestrian,26_to_39
5408,20193154,Male,42,Motorcycle rider,40_to_64
5409,20195017,Male,53,Driver,40_to_64
5410,20191020,Male,43,Driver,40_to_64
5411,20193178,Male,62,Pedal cyclist,40_to_64
5412,20191170,Female,23,Driver,17_to_25
5413,20193045,Male,23,Pedestrian,17_to_25
5414,20192229,Female,32,Passenger,26_to_39
5415,20191229,Male,79,Driver,75_or_older
5416,20194022,Male,46,Driver,40_to_64
5417,20196016,Male,60,Driver,40_to_64
5418,20191048,Male,47,Motorcycle rider,40_to_64
5419,20193132,Male,30,Passenger,26_to_39
5420,20192158,Male,68,Driver,65_to_74
5421,20192091,Male,18,Driver,17_to_25
5422,20192091,Male,17,Passenger,17_to_25
5423,20191223,Female,22,Motorcycle pillion passenger,17_to_25
5424,20191223,Male,33,Motorcycle rider,26_to_39
5425,20195064,Male,55,Driver,40_to_64
5426,20191148,Female,79,Passenger,75_or_older
5427,20191148,Male,80,Driver,75_or_older
5428,20193145,Male,22,Motorcycle rider,17_to_25
5429,20192026,Male,18,Driver,17_to_25
5430,20195091,Female,23,Passenger,17_to_25
5431,20195091,Female,24,Driver,17_to_25
5432,20191287,Male,17,Passenger,17_to_25
5433,20193114,Male,19,Driver,17_to_25
5434,20191116,Male,24,Motorcycle rider,17_to_25
5435,20191203,Male,51,Driver,40_to_64
5436,20192004,Female,19,Passenger,17_to_25
5437,20192004,Male,21,Driver,17_to_25
5438,20193173,Male,19,Driver,17_to_25
5439,20192164,Male,19,Driver,17_to_25
5440,20191115,Male,24,Driver,17_to_25
5441,20192070,Male,55,Motorcycle rider,40_to_64
5442,20195080,Male,72,Driver,65_to_74
5443,20195019,Male,70,Driver,65_to_74
5444,20191276,Male,17,Driver,17_to_25
5445,20193085,Female,29,Pedestrian,26_to_39
5446,20196005,Female,39,Driver,26_to_39
5447,20191073,Male,43,Driver,40_to_64
5448,20192142,Male,31,Driver,26_to_39
5449,20193017,Female,62,Driver,40_to_64
5450,20193080,Male,76,Motorcycle rider,75_or_older
5451,20198004,Male,68,Driver,65_to_74
5452,20191098,Female,74,Pedestrian,65_to_74
5453,20195056,Male,83,Driver,75_or_older
5454,20194085,Male,23,Driver,17_to_25
5455,20193067,Male,63,Motorcycle rider,40_to_64
5456,20193074,Male,53,Driver,40_to_64
5457,20192008,Male,62,Motorcycle rider,40_to_64
5458,20193105,Female,62,Driver,40_to_64
5459,20193105,Female,74,Passenger,65_to_74
5460,20191329,Male,41,Motorcycle rider,40_to_64
5461,20191016,Female,70,Pedestrian,65_to_74
5462,20193118,Male,19,Driver,17_to_25
5463,20191015,Male,36,Driver,26_to_39
5464,20192062,Male,30,Driver,26_to_39
5465,20193049,Male,78,Pedal cyclist,75_or_older
5466,20195013,Female,72,Passenger,65_to_74
5467,20193078,Male,61,Motorcycle rider,40_to_64
5468,20192207,Female,85,Driver,75_or_older
5469,20191168,Male,65,Motorcycle rider,65_to_74
5470,20191102,Male,42,Passenger,40_to_64
5471,20191279,Male,57,Driver,40_to_64
5472,20195140,Male,35,Driver,26_to_39
5473,20194096,Male,19,Driver,17_to_25
5474,20192083,Male,68,Driver,65_to_74
5475,20193116,Male,35,Driver,26_to_39
5476,20193150,Male,18,Driver,17_to_25
5477,20193186,Female,63,Driver,40_to_64
5478,20193010,Male,43,Driver,40_to_64
5479,20191246,Male,76,Pedestrian,75_or_older
5480,20192049,Female,74,Passenger,65_to_74
5481,20191093,Male,71,Motorcycle rider,65_to_74
5482,20193036,Female,47,Driver,40_to_64
5483,20196019,Male,85,Driver,75_or_older
5484,20194089,Female,21,Passenger,17_to_25
5485,20195070,Female,26,Driver,26_to_39
5486,20193088,Male,45,Pedestrian,40_to_64
5487,20191163,Male,32,Driver,26_to_39
5488,20191110,Male,88,Passenger,75_or_older
5489,20192144,Male,25,Pedestrian,17_to_25
5490,20193166,Male,24,Driver,17_to_25
5491,20192138,Male,47,Motorcycle rider,40_to_64
5492,20193147,Male,61,Driver,40_to_64
5493,20197019,Female,55,Driver,40_to_64
5494,20193135,Male,66,Motorcycle rider,65_to_74
5495,20192209,Male,88,Pedestrian,75_or_older
5496,20192031,Female,69,Driver,65_to_74
5497,20193126,Female,78,Driver,75_or_older
5498,20193021,Male,71,Driver,65_to_74
5499,20192053,Female,93,Passenger,75_or_older
5500,20192156,Female,52,Driver,40_to_64
5501,20191309,Male,59,Driver,40_to_64
5502,20194065,Male,20,Pedestrian,17_to_25
5503,20195097,Male,61,Driver,40_to_64
5504,20191293,Male,25,Motorcycle rider,17_to_25
5505,20191216,Male,24,Motorcycle rider,17_to_25
5506,20195127,Male,24,Driver,17_to_25
5507,20191326,Female,52,Pedal cyclist,40_to_64
5508,20191254,Male,42,Driver,40_to_64
5509,20192011,Male,82,Pedestrian,75_or_older
5510,20191189,Male,64,Motorcycle rider,40_to_64
5511,20193008,Male,34,Driver,26_to_39
5512,20191111,Male,60,Driver,40_to_64
5513,20194018,Male,27,Passenger,26_to_39
5514,20193024,Female,26,Passenger,26_to_39
5515,20193016,Male,47,Driver,40_to_64
5516,20195086,Female,12,Passenger,0_to_16
5517,20195144,Male,44,Motorcycle rider,40_to_64
5518,20191064,Male,52,Driver,40_to_64
5519,20193152,Male,76,Pedestrian,75_or_older
5520,20191085,Male,34,Driver,26_to_39
5521,20191186,Female,81,Passenger,75_or_older
5522,20191186,Male,83,Driver,75_or_older
5523,20193027,Male,20,Driver,17_to_25
5524,20192014,Male,47,Pedestrian,40_to_64
5525,20196001,Male,20,Driver,17_to_25
5526,20193072,Male,68,Driver,65_to_74
5527,20191149,Male,73,Motorcycle rider,65_to_74
5528,20192056,Male,16,Passenger,0_to_16
5529,20192056,Female,18,Passenger,17_to_25
5530,20195147,Male,81,Passenger,75_or_older
5531,20193084,Male,35,Driver,26_to_39
5532,20193001,Male,58,Pedestrian,40_to_64
5533,20191114,Male,47,Driver,40_to_64
5534,20191156,Male,34,Driver,26_to_39
5535,20195125,Female,22,Passenger,17_to_25
5536,20191090,Male,23,Motorcycle rider,17_to_25
5537,20195094,Female,34,Driver,26_to_39
5538,20191206,Male,84,Driver,75_or_older
5539,20191029,Female,81,Pedestrian,75_or_older
5540,20194054,Female,31,Pedestrian,26_to_39
5541,20194047,Male,51,Driver,40_to_64
5542,20194101,Male,64,Driver,40_to_64
5543,20194101,Male,26,Driver,26_to_39
5544,20191164,Male,53,Driver,40_to_64
5545,20191269,Male,89,Passenger,75_or_older
5546,20193162,Male,77,Driver,75_or_older
5547,20192150,Male,45,Pedestrian,40_to_64
5548,20193142,Male,18,Driver,17_to_25
5549,20191034,Male,23,Passenger,17_to_25
5550,20192128,Female,20,Pedestrian,17_to_25
5551,20197008,Male,5,Passenger,0_to_16
5552,20197008,Male,27,Driver,26_to_39
5553,20191097,Female,68,Passenger,65_to_74
5554,20191244,Male,17,Pedal cyclist,17_to_25
5555,20191228,Female,9,Passenger,0_to_16
5556,20194083,Male,30,Motorcycle rider,26_to_39
5557,20195092,Male,43,Driver,40_to_64
5558,20191311,Male,18,Motorcycle rider,17_to_25
5559,20193025,Male,58,Motorcycle rider,40_to_64
5560,20195003,Male,37,Driver,26_to_39
5561,20195059,Male,37,Motorcycle rider,26_to_39
5562,20191268,Male,17,Driver,17_to_25
5563,20191278,Male,33,Motorcycle rider,26_to_39
5564,20193022,Male,90,Driver,75_or_older
5565,20195112,Male,23,Motorcycle rider,17_to_25
5566,20195042,Male,41,Driver,40_to_64
5567,20191320,Male,50,Motorcycle rider,40_to_64
5568,20195037,Male,41,Motorcycle rider,40_to_64
5569,20192090,Male,22,Driver,17_to_25
5570,20191070,Male,38,Driver,26_to_39
5571,20197001,Male,36,Driver,26_to_39
5572,20191095,Male,52,Driver,40_to_64
5573,20193106,Male,26,Driver,26_to_39
5574,20193106,Male,33,Passenger,26_to_39
5575,20193028,Female,75,Driver,75_or_older
5576,20196017,Female,67,Driver,65_to_74
5577,20192022,Female,75,Pedestrian,75_or_older
5578,20192121,Male,88,Pedestrian,75_or_older
5579,20193039,Male,33,Motorcycle rider,26_to_39
5580,20193076,Male,18,Passenger,17_to_25
5581,20195150,Male,34,Driver,26_to_39
5582,20192071,Male,28,Pedal cyclist,26_to_39
5583,20191302,Male,26,Pedestrian,26_to_39
5584,20196006,Male,60,Driver,40_to_64
5585,20191165,Male,90,Driver,75_or_older
5586,20194106,Male,46,Driver,40_to_64
5587,20195031,Female,29,Driver,26_to_39
5588,20193018,Male,16,Passenger,0_to_16
5589,20193018,Male,19,Driver,17_to_25
5590,20194039,Male,24,Driver,17_to_25
5591,20191160,Male,87,Passenger,75_or_older
5592,20192074,Male,14,Pedestrian,0_to_16
5593,20193136,Male,28,Motorcycle rider,26_to_39
5594,20191301,Female,78,Driver,75_or_older
5595,20192244,Female,92,Pedestrian,75_or_older
5596,20191124,Male,49,Pedestrian,40_to_64
5597,20191058,Male,51,Driver,40_to_64
5598,20194021,Male,56,Driver,40_to_64
5599,20192064,Male,34,Driver,26_to_39
5600,20195108,Male,28,Passenger,26_to_39
5601,20193034,Male,53,Pedal cyclist,40_to_64
5602,20191086,Male,27,Motorcycle rider,26_to_39
5603,20196013,Female,56,Driver,40_to_64
5604,20194015,Female,1,Pedestrian,0_to_16
5605,20193155,Male,31,Motorcycle rider,26_to_39
5606,20194012,Male,26,Motorcycle rider,26_to_39
5607,20192210,Male,25,Motorcycle rider,17_to_25
5608,20192154,Male,40,Motorcycle rider,40_to_64
5609,20191083,Female,81,Pedestrian,75_or_older
5610,20193189,Male,72,Driver,65_to_74
5611,20192063,Male,18,Passenger,17_to_25
5612,20191317,Male,25,Driver,17_to_25
5613,20193163,Male,19,Driver,17_to_25
5614,20191144,Female,22,Passenger,17_to_25
5615,20191144,Male,21,Passenger,17_to_25
5616,20195068,Female,43,Pedestrian,40_to_64
5617,20193164,Male,34,Motorcycle rider,26_to_39
5618,20191327,Female,79,Passenger,75_or_older
5619,20193092,Male,25,Passenger,17_to_25
5620,20191272,Female,46,Passenger,40_to_64
5621,20191310,Female,72,Driver,65_to_74
5622,20192092,Male,30,Passenger,26_to_39
5623,20191081,Male,22,Passenger,17_to_25
5624,20191143,Male,6,Passenger,0_to_16
5625,20192030,Male,60,Driver,40_to_64
5626,20192089,Female,72,Pedestrian,65_to_74
5627,20192034,Male,64,Driver,40_to_64
5628,20192034,Female,58,Passenger,40_to_64
5629,20193070,Male,46,Motorcycle rider,40_to_64
5630,20193044,Male,84,Passenger,75_or_older
5631,20193169,Male,50,Motorcycle rider,40_to_64
5632,20197015,Male,42,Driver,40_to_64
5633,20195020,Male,22,Driver,17_to_25
5634,20191131,Male,80,Driver,75_or_older
5635,20191255,Male,61,Pedestrian,40_to_64
5636,20195039,Male,63,Driver,40_to_64
5637,20194064,Male,27,Driver,26_to_39
5638,20195001,Male,48,Driver,40_to_64
5639,20191009,Male,22,Motorcycle rider,17_to_25
5640,20195005,Male,43,Driver,40_to_64
5641,20197026,Male,52,Motorcycle rider,40_to_64
5642,20197025,Female,51,Driver,40_to_64
5643,20192054,Female,95,Pedestrian,75_or_older
5644,20191197,Female,29,Pedestrian,26_to_39
5645,20195101,Male,51,Driver,40_to_64
5646,20194087,Male,37,Pedestrian,26_to_39
5647,20193043,Male,52,Motorcycle rider,40_to_64
5648,20192002,Male,49,Pedal cyclist,40_to_64
5649,20194034,Male,86,Driver,75_or_older
5650,20192181,Female,86,Passenger,75_or_older
5651,20193143,Male,33,Motorcycle rider,26_to_39
5652,20195141,Male,48,Motorcycle rider,40_to_64
5653,20191013,Male,51,Pedal cyclist,40_to_64
5654,20195107,Male,69,Driver,65_to_74
5655,20191137,Male,27,Driver,26_to_39
5656,20194100,Male,90,Driver,75_or_older
5657,20191218,Male,65,Pedestrian,65_to_74
5658,20192184,Female,87,Pedestrian,75_or_older
5659,20192188,Male,18,Pedal cyclist,17_to_25
5660,20191178,Male,70,Driver,65_to_74
5661,20191178,Female,54,Passenger,40_to_64
5662,20194052,Male,74,Driver,65_to_74
5663,20191297,Male,34,Motorcycle rider,26_to_39
5664,20191146,Male,85,Driver,75_or_older
5665,20191030,Male,90,Driver,75_or_older
5666,20194107,Male,74,Driver,65_to_74
5667,20196008,Male,62,Driver,40_to_64
5668,20191184,Male,28,Driver,26_to_39
5669,20191300,Male,52,Driver,40_to_64
5670,20194006,Male,44,Pedestrian,40_to_64
5671,20195132,Female,89,Passenger,75_or_older
5672,20193101,Male,22,Motorcycle rider,17_to_25
5673,20194024,Male,70,Driver,65_to_74
5674,20193125,Male,62,Driver,40_to_64
5675,20195033,Male,39,Driver,26_to_39
5676,20192204,Male,93,Driver,75_or_older
5677,20192065,Male,48,Driver,40_to_64
5678,20195117,Male,35,Pedal cyclist,26_to_39
5679,20195126,Male,23,Motorcycle rider,17_to_25
5680,20192231,Male,44,Driver,40_to_64
5681,20195021,Male,20,Driver,17_to_25
5682,20191298,Female,17,Driver,17_to_25
5683,20192199,Male,99,Pedestrian,75_or_older
5684,20193030,Male,79,Driver,75_or_older
5685,20195131,Male,56,Motorcycle rider,40_to_64
5686,20195058,Female,4,Passenger,0_to_16
5687,20195022,Male,83,Pedestrian,75_or_older
5688,20191051,Male,68,Driver,65_to_74
5689,20191077,Male,25,Driver,17_to_25
5690,20194060,Male,22,Motorcycle rider,17_to_25
5691,20192123,Male,62,Pedestrian,40_to_64
5692,20192006,Male,37,Driver,26_to_39
5693,20194049,Male,76,Driver,75_or_older
5694,20194088,Female,15,Pedestrian,0_to_16
5695,20192010,Male,39,Pedestrian,26_to_39
5696,20192243,Male,20,Pedestrian,17_to_25
5697,20191126,Male,22,Pedal cyclist,17_to_25
5698,20191280,Male,25,Motorcycle rider,17_to_25
5699,20193002,Male,31,Passenger,26_to_39
5700,20193057,Male,19,Driver,17_to_25
5701,20192201,Male,22,Driver,17_to_25
5702,20192115,Male,62,Pedestrian,40_to_64
5703,20193138,Male,60,Driver,40_to_64
5704,20193138,Female,63,Passenger,40_to_64
5705,20193138,Female,62,Driver,40_to_64
5706,20191208,Male,59,Driver,40_to_64
5707,20195041,Male,21,Motorcycle rider,17_to_25
5708,20192111,Female,71,Passenger,65_to_74
5709,20191019,Female,34,Passenger,26_to_39
5710,20193172,Male,25,Pedestrian,17_to_25
5711,20193094,Male,29,Driver,26_to_39
5712,20195148,Male,46,Driver,40_to_64
5713,20195066,Male,20,Driver,17_to_25
5714,20191205,Male,86,Pedal cyclist,75_or_older
5715,20193141,Female,16,Driver,0_to_16
5716,20192075,Male,52,Driver,40_to_64
5717,20192218,Male,95,Pedestrian,75_or_older
5718,20197014,Female,57,Driver,40_to_64
5719,20192234,Male,30,Motorcycle rider,26_to_39
5720,20191243,Male,37,Motorcycle rider,26_to_39
5721,20191237,Male,88,Pedestrian,75_or_older
5722,20191082,Male,75,Driver,75_or_older
5723,20193185,Male,23,Driver,17_to_25
5724,20197017,Male,35,Driver,26_to_39
5725,20191328,Male,24,Pedestrian,17_to_25
5726,20196009,Male,24,Motorcycle rider,17_to_25
5727,20196020,Male,56,Pedestrian,40_to_64
5728,20191315,Male,76,Driver,75_or_older
5729,20193065,Female,37,Passenger,26_to_39
5730,20193065,Male,34,Driver,26_to_39
5731,20195045,Male,42,Driver,40_to_64
5732,20191289,Female,58,Motorcycle rider,40_to_64
5733,20195057,Male,47,Driver,40_to_64
5734,20195057,Male,47,Passenger,40_to_64
5735,20198005,Male,44,Driver,40_to_64
5736,20191236,Male,45,Driver,40_to_64
5737,20192100,Male,62,Driver,40_to_64
5738,20191235,Male,30,Driver,26_to_39
5739,20195015,Male,65,Driver,65_to_74
5740,20195103,Male,28,Passenger,26_to_39
5741,20191194,Male,49,Driver,40_to_64
5742,20192166,Male,22,Driver,17_to_25
5743,20193020,Female,69,Driver,65_to_74
5744,20191011,Male,41,Passenger,40_to_64
5745,20194023,Female,78,Pedestrian,75_or_older
5746,20195134,Male,47,Driver,40_to_64
5747,20193061,Male,31,Driver,26_to_39
5748,20192193,Female,73,Passenger,65_to_74
5749,20192193,Male,73,Driver,65_to_74
5750,20192193,Female,56,Driver,40_to_64
5751,20193160,Female,20,Passenger,17_to_25
5752,20192240,Male,41,Pedestrian,40_to_64
5753,20195130,Male,30,Motorcycle rider,26_to_39
5754,20192088,Male,28,Motorcycle rider,26_to_39
5755,20191109,Male,57,Driver,40_to_64
5756,20191318,Female,50,Driver,40_to_64
5757,20194094,Male,59,Motorcycle rider,40_to_64
5758,20192116,Female,77,Driver,75_or_older
5759,20191008,Female,64,Passenger,40_to_64
5760,20194066,Male,32,Driver,26_to_39
5761,20192035,Male,86,Passenger,75_or_older
5762,20192035,Female,85,Passenger,75_or_older
5763,20191253,Male,27,Passenger,26_to_39
5764,20192099,Female,79,Passenger,75_or_older
5765,20196014,Male,75,Driver,75_or_older
5766,20193121,Female,63,Driver,40_to_64
5767,20193121,Male,74,Passenger,65_to_74
5768,20194069,Male,30,Driver,26_to_39
5769,20192211,Female,45,Pedestrian,40_to_64
5770,20192113,Male,21,Passenger,17_to_25
5771,20191217,Male,46,Driver,40_to_64
5772,20192140,Female,18,Passenger,17_to_25
5773,20192140,Male,22,Driver,17_to_25
5774,20193195,Male,32,Motorcycle rider,26_to_39
5775,20191173,Male,27,Passenger,26_to_39
5776,20194007,Male,18,Passenger,17_to_25
5777,20195114,Male,41,Driver,40_to_64
5778,20192191,Male,15,Passenger,0_to_16
5779,20194016,Female,17,Driver,17_to_25
5780,20192126,Male,49,Driver,40_to_64
5781,20195049,Male,63,Passenger,40_to_64
5782,20195025,Female,40,Passenger,40_to_64
5783,20193007,Male,49,Motorcycle rider,40_to_64
5784,20192143,Male,58,Motorcycle rider,40_to_64
5785,20192032,Male,88,Driver,75_or_older
5786,20192086,Male,31,Motorcycle rider,26_to_39
5787,20194078,Male,20,Pedestrian,17_to_25
5788,20191027,Female,73,Pedestrian,65_to_74
5789,20192013,Male,26,Motorcycle rider,26_to_39
5790,20195055,Male,58,Driver,40_to_64
5791,20193095,Male,32,Motorcycle rider,26_to_39
5792,20193095,Male,23,Driver,17_to_25
5793,20192175,Male,19,Driver,17_to_25
5794,20191219,Male,64,Driver,40_to_64
5795,20193031,Male,23,Motorcycle rider,17_to_25
5796,20194037,Male,82,Driver,75_or_older
5797,20192248,Male,59,Driver,40_to_64
5798,20192050,Female,25,Passenger,17_to_25
5799,20192050,Male,19,Driver,17_to_25
5800,20194026,Male,23,Driver,17_to_25
5801,20192105,Male,68,Pedestrian,65_to_74
5802,20196027,Male,43,Driver,40_to_64
5803,20191049,Male,21,Passenger,17_to_25
5804,20193192,Male,28,Driver,26_to_39
5805,20193059,Male,20,Driver,17_to_25
5806,20194103,Female,56,Driver,40_to_64
5807,20191056,Male,36,Driver,26_to_39
5808,20192246,Male,47,Motorcycle rider,40_to_64
5809,20193066,Male,90,Driver,75_or_older
5810,20191140,Female,83,Pedestrian,75_or_older
5811,20194082,Male,25,Motorcycle rider,17_to_25
5812,20193170,Male,43,Motorcycle rider,40_to_64
5813,20191091,Female,81,Pedestrian,75_or_older
5814,20195109,Female,18,Driver,17_to_25
5815,20191134,Male,69,Pedestrian,65_to_74
5816,20194031,Male,74,Driver,65_to_74
5817,20195128,Male,46,Pedestrian,40_to_64
5818,20191325,Male,75,Driver,75_or_older
5819,20195129,Male,26,Motorcycle rider,26_to_39
5820,20192215,Female,75,Driver,75_or_older
5821,20193196,Female,23,Passenger,17_to_25
5822,20193196,Male,24,Driver,17_to_25
5823,20193112,Male,78,Driver,75_or_older
5824,20192133,Female,80,Pedestrian,75_or_older
5825,20191001,Male,66,Driver,65_to_74
5826,20193012,Male,20,Driver,17_to_25
5827,20191198,Male,66,Pedal cyclist,65_to_74
5828,20191121,Male,62,Motorcycle rider,40_to_64
5829,20193174,Female,30,Driver,26_to_39
5830,20197027,Female,42,Driver,40_to_64
5831,20192163,Male,42,Driver,40_to_64
5832,20192094,Male,63,Driver,40_to_64
5833,20193104,Male,62,Driver,40_to_64
5834,20191130,Male,41,Passenger,40_to_64
5835,20193051,Male,14,Passenger,0_to_16
5836,20191304,Male,20,Passenger,17_to_25
5837,20195007,Male,91,Driver,75_or_older
5838,20192122,Male,29,Driver,26_to_39
5839,20193019,Male,86,Driver,75_or_older
5840,20192095,Male,78,Pedestrian,75_or_older
5841,20197028,Male,21,Passenger,17_to_25
5842,20197028,Male,7,Passenger,0_to_16
5843,20194058,Male,31,Driver,26_to_39
5844,20194058,Male,35,Driver,26_to_39
5845,20192236,Male,17,Passenger,17_to_25
5846,20193037,Female,28,Passenger,26_to_39
5847,20192024,Male,19,Passenger,17_to_25
5848,20193181,Male,26,Motorcycle rider,26_to_39
5849,20192059,Male,50,Driver,40_to_64
5850,20192001,Male,55,Passenger,40_to_64
5851,20194102,Male,66,Pedal cyclist,65_to_74
5852,20192109,Male,82,Driver,75_or_older
5853,20197005,Male,27,Driver,26_to_39
5854,20194105,Male,86,Driver,75_or_older
5855,20191252,Male,92,Passenger,75_or_older
5856,20193109,Female,26,Driver,26_to_39
5857,20194005,Male,90,Driver,75_or_older
5858,20195053,Male,46,Driver,40_to_64
5859,20191142,Male,80,Pedestrian,75_or_older
5860,20195077,Male,20,Driver,17_to_25
5861,20194081,Male,36,Driver,26_to_39
5862,20192068,Male,29,Pedestrian,26_to_39
5863,20191052,Male,72,Pedestrian,65_to_74
5864,20195136,Male,26,Driver,26_to_39
5865,20193026,Male,47,Driver,40_to_64
5866,20195006,Male,38,Driver,26_to_39
5867,20192085,Male,43,Pedestrian,40_to_64
5868,20192101,Male,27,Passenger,26_to_39
5869,20191227,Female,25,Driver,17_to_25
5870,20191017,Male,89,Pedestrian,75_or_older
5871,20192232,Female,86,Pedestrian,75_or_older
5872,20192235,Male,53,Driver,40_to_64
5873,20193107,Male,78,Pedestrian,75_or_older
5874,20191188,Female,62,Pedestrian,40_to_64
5875,20192108,Male,51,Driver,40_to_64
5876,20192125,Male,24,Motorcycle rider,17_to_25
5877,20196015,Male,18,Passenger,17_to_25
5878,20194046,Male,56,Driver,40_to_64
5879,20194091,Male,23,Driver,17_to_25
5880,20194010,Female,47,Driver,40_to_64
5881,20193144,Male,27,Motorcycle rider,26_to_39
5882,20195088,Female,0,Passenger,0_to_16
5883,20194071,Female,92,Driver,75_or_older
5884,20195087,Male,58,Motorcycle rider,40_to_64
5885,20192067,Male,36,Driver,26_to_39
5886,20191319,Male,25,Pedestrian,17_to_25
5887,20197023,Female,31,Pedestrian,26_to_39
5888,20191041,Male,29,Passenger,26_to_39
5889,20191041,Male,35,Driver,26_to_39
5890,20193100,Male,23,Pedestrian,17_to_25
5891,20195090,Male,63,Motorcycle rider,40_to_64
5892,20191024,Female,21,Driver,17_to_25
5893,20195040,Female,48,Passenger,40_to_64
5894,20195036,Female,19,Pedestrian,17_to_25
5895,20192015,Male,91,Pedestrian,75_or_older
5896,20192169,Female,75,Driver,75_or_older
5897,20191084,Male,23,Driver,17_to_25
5898,20191103,Male,57,Driver,40_to_64
5899,20193111,Male,20,Driver,17_to_25
5900,20195004,Male,40,Motorcycle rider,40_to_64
5901,20192177,Female,70,Passenger,65_to_74
5902,20192177,Female,5,Passenger,0_to_16
5903,20191042,Female,19,Passenger,17_to_25
5904,20195145,Male,50,Driver,40_to_64
5905,20196018,Female,76,Driver,75_or_older
5906,20193033,Female,72,Passenger,65_to_74
5907,20192230,Male,54,Driver,40_to_64
5908,20191002,Male,39,Driver,26_to_39
5909,20192080,Male,30,Pedal cyclist,26_to_39
5910,20192139,Female,89,Driver,75_or_older
5911,20191118,Female,31,Pedestrian,26_to_39
5912,20191179,Male,18,Passenger,17_to_25
5913,20191226,Male,43,Driver,40_to_64
5914,20191264,Male,90,Driver,75_or_older
5915,20193122,Male,21,Driver,17_to_25
5916,20192036,Male,45,Driver,40_to_64
5917,20191031,Male,80,Driver,75_or_older
5918,20191247,Male,78,Passenger,75_or_older
5919,20191247,Male,75,Driver,75_or_older
